Date,카카오,NAVER,삼성전자,SK하이닉스,현대모비스,현대자동차,LG화학,SK이노베이션
2019-01-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-02,20400.0,118000.0,38750.0,60600.0,185000.0,114000.0,337000.0,169000.0
2019-01-03,20500.0,122000.0,37600.0,57700.0,192000.0,116500.0,328000.0,166500.0
2019-01-04,20700.0,125500.0,37450.0,58300.0,199500.0,119500.0,330500.0,169000.0
2019-01-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-07,20600.0,131500.0,38750.0,58700.0,198500.0,120500.0,343000.0,174000.0
2019-01-08,19980.0,130000.0,38100.0,59200.0,193000.0,119500.0,349500.0,177000.0
2019-01-09,20400.0,133000.0,39600.0,63600.0,202500.0,123000.0,352000.0,180000.0
2019-01-10,20200.0,131000.0,39800.0,65300.0,196000.0,123000.0,347000.0,181500.0
2019-01-11,20400.0,131000.0,40500.0,65100.0,196500.0,123000.0,349000.0,179500.0
2019-01-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-14,20000.0,127000.0,40050.0,62100.0,195000.0,121500.0,350500.0,178000.0
2019-01-15,19980.0,132500.0,41100.0,64000.0,202000.0,127500.0,356000.0,180000.0
2019-01-16,20000.0,132500.0,41450.0,64800.0,200000.0,128500.0,366000.0,178500.0
2019-01-17,19700.0,136000.0,41950.0,64900.0,207000.0,129500.0,360000.0,182500.0
2019-01-18,19920.0,137500.0,42300.0,64600.0,210000.0,131000.0,368500.0,183500.0
2019-01-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-21,19760.0,131000.0,42750.0,67000.0,205000.0,127000.0,370000.0,181500.0
2019-01-22,20400.0,130000.0,42150.0,66600.0,205500.0,127500.0,366000.0,181500.0
2019-01-23,20500.0,132500.0,42000.0,66800.0,215000.0,129000.0,369000.0,180500.0
2019-01-24,20400.0,129500.0,43050.0,70500.0,214500.0,130000.0,367500.0,179500.0
2019-01-25,20500.0,130000.0,44750.0,74600.0,208500.0,128500.0,373500.0,185500.0
2019-01-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-01-28,20400.0,132000.0,45050.0,71800.0,217500.0,126500.0,374500.0,181000.0
2019-01-29,20400.0,136000.0,45500.0,73400.0,221000.0,128000.0,378000.0,185500.0
2019-01-30,19980.0,136000.0,46400.0,75900.0,224500.0,129500.0,379000.0,185500.0
2019-01-31,19860.0,136000.0,46150.0,73900.0,225000.0,129500.0,368000.0,188500.0
2019-02-01,19920.0,133500.0,46350.0,75900.0,224000.0,129500.0,368000.0,186000.0
2019-02-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-07,19800.0,129000.0,46200.0,76700.0,221000.0,126000.0,369500.0,185500.0
2019-02-08,19640.0,126000.0,44800.0,73500.0,218000.0,125500.0,370000.0,183500.0
2019-02-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-11,19120.0,125500.0,45000.0,74100.0,219500.0,127500.0,372000.0,185500.0
2019-02-12,19200.0,123500.0,46050.0,75900.0,222000.0,128500.0,371500.0,183500.0
2019-02-13,19620.0,125000.0,46200.0,76200.0,218500.0,124500.0,378000.0,184000.0
2019-02-14,20100.0,127500.0,47500.0,77400.0,218000.0,121500.0,380000.0,183500.0
2019-02-15,20300.0,127500.0,46050.0,73800.0,214000.0,121000.0,380000.0,182000.0
2019-02-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-18,20400.0,127000.0,46200.0,74700.0,210000.0,120500.0,391000.0,186500.0
2019-02-19,20000.0,126500.0,45950.0,73700.0,209000.0,119500.0,390000.0,188000.0
2019-02-20,19940.0,127000.0,46900.0,75700.0,210000.0,119000.0,394500.0,192000.0
2019-02-21,19780.0,129000.0,46950.0,76700.0,214500.0,120000.0,387500.0,188000.0
2019-02-22,19860.0,127000.0,47150.0,76700.0,213000.0,121000.0,383500.0,184000.0
2019-02-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-02-25,19660.0,126000.0,47350.0,75400.0,214000.0,121000.0,385500.0,184000.0
2019-02-26,20700.0,131500.0,46750.0,75200.0,213000.0,122500.0,386000.0,181000.0
2019-02-27,21000.0,129500.0,46750.0,73700.0,221000.0,129000.0,392000.0,188000.0
2019-02-28,20700.0,133000.0,45100.0,70000.0,220500.0,126500.0,390500.0,188000.0
2019-03-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-04,21700.0,138000.0,44850.0,70100.0,212500.0,122000.0,387000.0,183500.0
2019-03-05,21300.0,135500.0,44250.0,69700.0,210000.0,121500.0,373500.0,188000.0
2019-03-06,21100.0,137500.0,44000.0,68100.0,213000.0,124500.0,373000.0,192000.0
2019-03-07,20900.0,138500.0,44450.0,68100.0,210000.0,125500.0,366000.0,190000.0
2019-03-08,21500.0,133000.0,43800.0,66700.0,204000.0,120000.0,364500.0,192000.0
2019-03-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-11,21200.0,133500.0,43650.0,66600.0,205500.0,121000.0,361000.0,188500.0
2019-03-12,20700.0,130500.0,44650.0,67700.0,208000.0,125500.0,365500.0,190000.0
2019-03-13,20800.0,130500.0,43850.0,66800.0,207000.0,122500.0,363000.0,186000.0
2019-03-14,21300.0,131000.0,43850.0,67300.0,200000.0,119000.0,370000.0,190000.0
2019-03-15,21500.0,130500.0,44200.0,68100.0,207000.0,121000.0,370500.0,192500.0
2019-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-18,21500.0,132000.0,43700.0,67800.0,213000.0,124000.0,366000.0,193000.0
2019-03-19,20500.0,130500.0,43900.0,68000.0,213000.0,124000.0,369500.0,195000.0
2019-03-20,20400.0,128500.0,44050.0,70500.0,215000.0,124000.0,363000.0,195500.0
2019-03-21,20500.0,128000.0,45850.0,75900.0,213500.0,124500.0,382000.0,195000.0
2019-03-22,20800.0,127000.0,46550.0,76100.0,214500.0,123500.0,379500.0,195500.0
2019-03-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-25,20400.0,126000.0,45500.0,72900.0,208000.0,120000.0,367000.0,191000.0
2019-03-26,20800.0,126500.0,45250.0,72700.0,210500.0,118500.0,366500.0,187500.0
2019-03-27,20500.0,123000.0,45350.0,73400.0,208000.0,118500.0,362500.0,188000.0
2019-03-28,20500.0,122000.0,44850.0,72300.0,209000.0,119500.0,361000.0,186500.0
2019-03-29,20700.0,124000.0,44650.0,74200.0,208500.0,119500.0,366000.0,179500.0
2019-03-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-01,20600.0,124000.0,45050.0,76600.0,211000.0,120500.0,370500.0,181500.0
2019-04-02,20700.0,124500.0,45750.0,76400.0,207500.0,119000.0,372000.0,182500.0
2019-04-03,20500.0,122000.0,46600.0,79900.0,215500.0,124000.0,376500.0,184000.0
2019-04-04,20500.0,122500.0,46950.0,78400.0,218500.0,123500.0,376500.0,183500.0
2019-04-05,20500.0,123000.0,46850.0,79000.0,225000.0,126000.0,377500.0,185000.0
2019-04-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-08,20400.0,121500.0,46650.0,77900.0,223500.0,128000.0,383500.0,185500.0
2019-04-09,20100.0,121500.0,46650.0,77800.0,224500.0,127000.0,387000.0,185500.0
2019-04-10,20500.0,122000.0,46700.0,78600.0,226000.0,127500.0,389000.0,184000.0
2019-04-11,20500.0,121500.0,46250.0,78400.0,226500.0,128000.0,388500.0,185500.0
2019-04-12,20500.0,119500.0,46850.0,78100.0,223000.0,126500.0,380000.0,185000.0
2019-04-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-15,22100.0,119500.0,47050.0,79700.0,217500.0,125500.0,374000.0,193500.0
2019-04-16,23500.0,119500.0,47250.0,80400.0,225000.0,128500.0,373500.0,192000.0
2019-04-17,23500.0,119500.0,47050.0,80200.0,229500.0,131000.0,371000.0,192000.0
2019-04-18,23300.0,118000.0,45600.0,79200.0,233000.0,134000.0,369000.0,190500.0
2019-04-19,23400.0,118000.0,45300.0,81800.0,229000.0,134000.0,366500.0,191000.0
2019-04-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-22,23600.0,118000.0,45350.0,80500.0,229000.0,134000.0,370500.0,190000.0
2019-04-23,23300.0,120500.0,45200.0,81000.0,234000.0,136000.0,371000.0,193500.0
2019-04-24,23600.0,121000.0,44750.0,78500.0,232500.0,138500.0,361500.0,193500.0
2019-04-25,23200.0,120500.0,44650.0,80200.0,228000.0,138000.0,365000.0,188500.0
2019-04-26,23000.0,118000.0,44850.0,78600.0,226000.0,135500.0,358500.0,186500.0
2019-04-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-29,23900.0,120000.0,46150.0,80000.0,234500.0,139000.0,365000.0,187000.0
2019-04-30,24000.0,119500.0,45850.0,79000.0,232500.0,138500.0,361000.0,182500.0
2019-05-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-02,24600.0,122000.0,45900.0,80700.0,237000.0,138500.0,359000.0,183000.0
2019-05-03,25600.0,124000.0,45300.0,80400.0,233000.0,137500.0,364500.0,180000.0
2019-05-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-07,25500.0,124000.0,44850.0,79900.0,233500.0,136000.0,358000.0,177000.0
2019-05-08,25700.0,123500.0,44250.0,80300.0,230000.0,135500.0,356000.0,176000.0
2019-05-09,126500.0,119000.0,42450.0,76000.0,219500.0,131000.0,343000.0,169000.0
2019-05-10,26000.0,122500.0,42900.0,74400.0,219000.0,130000.0,344000.0,170500.0
2019-05-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-13,25700.0,122500.0,42650.0,73500.0,214500.0,129000.0,333000.0,167500.0
2019-05-14,26800.0,122000.0,42650.0,74600.0,212500.0,128000.0,331500.0,166000.0
2019-05-15,26400.0,120000.0,42550.0,74500.0,213000.0,128000.0,340500.0,170000.0
2019-05-16,26700.0,119000.0,41550.0,71900.0,212500.0,127500.0,335500.0,168000.0
2019-05-17,24900.0,121000.0,41200.0,71600.0,212000.0,125500.0,334000.0,168000.0
2019-05-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-20,25300.0,118500.0,42000.0,70900.0,217000.0,129000.0,330000.0,165000.0
2019-05-21,25000.0,114500.0,43150.0,70300.0,212000.0,127000.0,329500.0,168500.0
2019-05-22,25100.0,113000.0,43500.0,68900.0,211000.0,127000.0,332000.0,167500.0
2019-05-23,24800.0,113000.0,43850.0,68000.0,212000.0,127500.0,327000.0,169500.0
2019-05-24,24800.0,113500.0,42700.0,67600.0,214000.0,130500.0,325500.0,165000.0
2019-05-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-27,24400.0,110500.0,42650.0,66900.0,219000.0,135000.0,326000.0,164500.0
2019-05-28,24600.0,108500.0,42550.0,65900.0,217000.0,136500.0,326000.0,161000.0
2019-05-29,24300.0,109500.0,41800.0,66100.0,217500.0,134000.0,323000.0,162500.0
2019-05-30,24900.0,112000.0,42550.0,65900.0,221000.0,135500.0,327500.0,165000.0
2019-05-31,24900.0,111500.0,42500.0,65300.0,217000.0,134500.0,333000.0,165000.0
2019-06-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-03,24500.0,115000.0,43800.0,66600.0,217000.0,138500.0,337000.0,164000.0
2019-06-04,23900.0,111000.0,43450.0,65100.0,217500.0,139000.0,337500.0,163000.0
2019-06-05,24100.0,110500.0,43900.0,65100.0,220500.0,141000.0,331500.0,161500.0
2019-06-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-07,24000.0,111000.0,44200.0,65400.0,220000.0,140000.0,330500.0,160500.0
2019-06-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-10,24800.0,114000.0,44800.0,66800.0,225500.0,143000.0,337000.0,162500.0
2019-06-11,24900.0,113000.0,44850.0,67200.0,225500.0,143500.0,341000.0,163000.0
2019-06-12,24800.0,114000.0,44600.0,65700.0,223000.0,141000.0,337000.0,161500.0
2019-06-13,25300.0,113000.0,43750.0,63500.0,216000.0,141000.0,349000.0,161500.0
2019-06-14,25000.0,111500.0,44000.0,63100.0,220500.0,140500.0,344500.0,159500.0
2019-06-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-17,24300.0,110500.0,43900.0,63700.0,220500.0,140000.0,348500.0,157500.0
2019-06-18,24200.0,109000.0,44350.0,63400.0,223500.0,141000.0,345500.0,159000.0
2019-06-19,24400.0,110000.0,45350.0,67200.0,223500.0,140000.0,348500.0,159500.0
2019-06-20,24400.0,111500.0,45500.0,67300.0,224000.0,140500.0,352000.0,161000.0
2019-06-21,25300.0,113000.0,45700.0,65900.0,226000.0,140500.0,348000.0,161000.0
2019-06-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-24,25200.0,113500.0,45500.0,66900.0,229000.0,142500.0,348500.0,160500.0
2019-06-25,26100.0,114500.0,45600.0,66700.0,232000.0,141500.0,352000.0,160000.0
2019-06-26,25900.0,115500.0,45700.0,68900.0,233000.0,141500.0,347500.0,160500.0
2019-06-27,26300.0,115000.0,46500.0,70200.0,235500.0,140500.0,349500.0,160500.0
2019-06-28,26300.0,114000.0,47000.0,69500.0,235500.0,140000.0,354500.0,159000.0
2019-06-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-01,25900.0,114500.0,46600.0,70000.0,235000.0,141000.0,355000.0,161500.0
2019-07-02,26300.0,115000.0,46250.0,71400.0,232000.0,137000.0,348500.0,165000.0
2019-07-03,26200.0,117500.0,45400.0,69100.0,229500.0,136000.0,355500.0,162000.0
2019-07-04,26500.0,118000.0,46000.0,70200.0,232000.0,139000.0,358500.0,171500.0
2019-07-05,26700.0,121000.0,45650.0,68400.0,233500.0,141500.0,354500.0,172500.0
2019-07-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-08,25600.0,118500.0,44400.0,67400.0,231500.0,138500.0,345000.0,169500.0
2019-07-09,26200.0,115500.0,45100.0,69800.0,231000.0,137500.0,337500.0,166500.0
2019-07-10,26200.0,115500.0,45550.0,72900.0,231500.0,137000.0,337500.0,165500.0
2019-07-11,26100.0,117000.0,46200.0,75500.0,231500.0,139000.0,341000.0,172500.0
2019-07-12,26300.0,117000.0,46300.0,74700.0,235500.0,139500.0,344500.0,175000.0
2019-07-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-15,26600.0,118000.0,46450.0,76200.0,235500.0,138000.0,347000.0,172500.0
2019-07-16,26600.0,120000.0,46850.0,76100.0,231500.0,133000.0,353000.0,171500.0
2019-07-17,26200.0,119000.0,46050.0,74600.0,234500.0,133500.0,353000.0,172000.0
2019-07-18,26300.0,120500.0,46100.0,74700.0,231000.0,134000.0,356000.0,169000.0
2019-07-19,27000.0,122500.0,46800.0,76800.0,233500.0,134500.0,361500.0,170000.0
2019-07-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-22,26800.0,121000.0,47200.0,78400.0,227500.0,133000.0,357000.0,173500.0
2019-07-23,27200.0,122500.0,47300.0,78800.0,233000.0,132000.0,359000.0,177000.0
2019-07-24,27200.0,123500.0,46400.0,77600.0,232500.0,132500.0,353500.0,176500.0
2019-07-25,26200.0,134000.0,47200.0,79200.0,245500.0,131500.0,336000.0,172000.0
2019-07-26,26200.0,141000.0,47150.0,79800.0,245500.0,130500.0,333000.0,173000.0
2019-07-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-29,25800.0,138500.0,46100.0,77000.0,242500.0,128000.0,333000.0,169000.0
2019-07-30,25200.0,138500.0,46550.0,78900.0,244000.0,128000.0,334500.0,170500.0
2019-07-31,25400.0,138000.0,45350.0,76900.0,241000.0,126500.0,337500.0,171000.0
2019-08-01,25300.0,140500.0,45200.0,77700.0,243500.0,125500.0,332500.0,171500.0
2019-08-02,25700.0,142000.0,44950.0,76100.0,246000.0,127500.0,331500.0,168500.0
2019-08-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-05,24500.0,138000.0,43950.0,75400.0,242500.0,127500.0,315500.0,165500.0
2019-08-06,24400.0,138500.0,43500.0,72000.0,237000.0,126000.0,310000.0,163500.0
2019-08-07,24700.0,137500.0,43200.0,73300.0,238000.0,127000.0,315500.0,163000.0
2019-08-08,25400.0,140000.0,42650.0,72300.0,236500.0,130000.0,318000.0,159000.0
2019-08-09,26400.0,142500.0,43150.0,73300.0,243500.0,132500.0,317000.0,159500.0
2019-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-12,26000.0,140500.0,43700.0,74500.0,238500.0,131000.0,314000.0,158000.0
2019-08-13,26300.0,142500.0,43000.0,74500.0,235000.0,129000.0,309000.0,152000.0
2019-08-14,26100.0,139000.0,43700.0,76900.0,240000.0,127500.0,323500.0,158000.0
2019-08-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-16,25900.0,139500.0,43900.0,76400.0,239500.0,128000.0,320000.0,158000.0
2019-08-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-19,26100.0,139000.0,43600.0,75100.0,242000.0,128000.0,321000.0,160000.0
2019-08-20,26400.0,145500.0,44450.0,76400.0,244500.0,126500.0,324000.0,162500.0
2019-08-21,26300.0,147500.0,44500.0,75800.0,245000.0,125500.0,328000.0,164000.0
2019-08-22,26600.0,148000.0,44050.0,73800.0,240500.0,124000.0,320000.0,164500.0
2019-08-23,26600.0,148500.0,43950.0,74400.0,241500.0,126000.0,329500.0,161500.0
2019-08-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-26,26500.0,143500.0,43600.0,71800.0,239000.0,124500.0,323500.0,159000.0
2019-08-27,26800.0,146500.0,44050.0,73000.0,240500.0,125000.0,323000.0,156000.0
2019-08-28,26700.0,146500.0,44150.0,73300.0,247000.0,127500.0,324000.0,156500.0
2019-08-29,26600.0,145000.0,43400.0,73300.0,244000.0,126500.0,325000.0,156000.0
2019-08-30,26900.0,146500.0,44000.0,77400.0,248500.0,128500.0,330500.0,165000.0
2019-08-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-02,27400.0,150000.0,43800.0,77600.0,252500.0,131000.0,321500.0,165500.0
2019-09-03,27500.0,150500.0,43250.0,77000.0,249000.0,128500.0,322000.0,162500.0
2019-09-04,27700.0,151000.0,44100.0,80000.0,250500.0,128500.0,321500.0,161500.0
2019-09-05,27000.0,147000.0,45700.0,83000.0,246500.0,128000.0,325000.0,164000.0
2019-09-06,27200.0,149500.0,46300.0,81900.0,249000.0,127500.0,328500.0,164500.0
2019-09-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-09,26600.0,153000.0,46900.0,84300.0,251000.0,127000.0,325000.0,165500.0
2019-09-10,27100.0,150500.0,47000.0,83100.0,249000.0,128000.0,322000.0,166500.0
2019-09-11,26600.0,153500.0,47150.0,82600.0,247500.0,129000.0,324000.0,168500.0
2019-09-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-16,26400.0,154500.0,47100.0,79500.0,244500.0,128000.0,324500.0,173000.0
2019-09-17,26400.0,155000.0,46900.0,79400.0,248000.0,126000.0,327500.0,171500.0
2019-09-18,27400.0,159000.0,47700.0,80200.0,249500.0,127500.0,325500.0,169500.0
2019-09-19,27100.0,157500.0,49150.0,82700.0,245500.0,129000.0,327500.0,169000.0
2019-09-20,27100.0,157000.0,49200.0,82200.0,248500.0,129500.0,329000.0,168500.0
2019-09-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-23,26900.0,157000.0,49300.0,82800.0,251500.0,133000.0,323500.0,169500.0
2019-09-24,27600.0,158000.0,49500.0,83400.0,259500.0,134000.0,327000.0,169500.0
2019-09-25,27200.0,158000.0,48900.0,81900.0,255000.0,134500.0,305000.0,168000.0
2019-09-26,136500.0,158000.0,49200.0,83300.0,249500.0,133000.0,304500.0,166500.0
2019-09-27,27100.0,156000.0,48400.0,81400.0,249000.0,133500.0,301500.0,164000.0
2019-09-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-30,27100.0,157000.0,49050.0,82200.0,252000.0,134000.0,299500.0,166000.0
2019-10-01,27500.0,160000.0,48850.0,82000.0,247500.0,132500.0,304500.0,165500.0
2019-10-02,27100.0,157000.0,47600.0,79500.0,245500.0,128500.0,296500.0,162500.0
2019-10-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-04,26700.0,150500.0,48000.0,80300.0,242500.0,126500.0,296000.0,164000.0
2019-10-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-07,26900.0,153000.0,47750.0,80300.0,244000.0,128000.0,289000.0,165000.0
2019-10-08,26900.0,153500.0,48900.0,80900.0,243500.0,129500.0,295500.0,168000.0
2019-10-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-10,27300.0,153500.0,48550.0,79000.0,245500.0,126500.0,297000.0,163000.0
2019-10-11,27000.0,156000.0,49150.0,80000.0,244000.0,126000.0,302500.0,167500.0
2019-10-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-14,26900.0,156000.0,50000.0,80500.0,240500.0,122000.0,304000.0,169000.0
2019-10-15,26800.0,151500.0,50100.0,81200.0,245500.0,122000.0,303000.0,164000.0
2019-10-16,26400.0,154500.0,50700.0,82400.0,244000.0,123000.0,303000.0,162000.0
2019-10-17,26100.0,153000.0,50500.0,81000.0,240500.0,123000.0,304000.0,162500.0
2019-10-18,26500.0,150500.0,49900.0,77400.0,241000.0,123000.0,295500.0,163000.0
2019-10-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-21,26700.0,152000.0,50300.0,77500.0,238500.0,122000.0,298500.0,160500.0
2019-10-22,27200.0,154000.0,51200.0,79100.0,241000.0,122000.0,298500.0,163500.0
2019-10-23,28000.0,152500.0,51200.0,77700.0,240000.0,121000.0,299500.0,159500.0
2019-10-24,27900.0,153000.0,50700.0,80000.0,241000.0,122000.0,298000.0,163500.0
2019-10-25,28000.0,152500.0,50900.0,82900.0,237000.0,123500.0,301500.0,162000.0
2019-10-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-28,28000.0,157000.0,51300.0,82900.0,237000.0,121500.0,302000.0,161000.0
2019-10-29,27900.0,153000.0,51100.0,83000.0,237500.0,122500.0,300000.0,162500.0
2019-10-30,27600.0,154500.0,50400.0,81500.0,238000.0,122500.0,305000.0,159000.0
2019-10-31,28300.0,164000.0,50400.0,82000.0,238000.0,122000.0,307500.0,160000.0
2019-11-01,29100.0,167000.0,51200.0,83100.0,243000.0,124000.0,309000.0,160500.0
2019-11-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-11-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-11-04,29300.0,164500.0,52300.0,84700.0,242500.0,124000.0,315000.0,160500.0
2019-11-05,29700.0,161500.0,52700.0,85100.0,246500.0,125000.0,321500.0,161000.0
2019-11-06,30200.0,161500.0,53300.0,83500.0,244500.0,123500.0,317500.0,159500.0
2019-11-07,30200.0,165500.0,52900.0,83600.0,247000.0,123500.0,316500.0,160000.0
2019-11-08,30400.0,163500.0,52100.0,82300.0,242000.0,124000.0,323000.0,162000.0
2019-11-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-11-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
